id,term,file,order_of_vote,vote_date,title,leg_nonleg_bud,vote_type,vote_rule,rapporteur,code,url,committee,de,part,subject,final_vote,am_no,author,num_yes,num_no,num_abs,intfileno
814,7,39,14,2010-07-07,"Novel foods",Leg,"Recommendation for second reading: draft legislative resolution",q,LIOTARD,A7-0152/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0152&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Amendments by the committee responsible – separate votes",0,86,committee,362,314,9,2008/0002/COD
815,7,39,15,2010-07-07,"Novel foods",Leg,"Recommendation for second reading: draft legislative resolution",q,LIOTARD,A7-0152/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0152&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Article 8, after paragraph 1",0,120,S&D,658,10,17,2008/0002/COD
816,7,39,1,2010-07-07,"Industrial emissions (integrated pollution prevention and control) (recast)",Leg,"Recommendation for second reading: draft legislative resolution",q,"KRAHMER ",A7-0145/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0145&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Text as a whole block 1 -
compromise  ",0,77,"ALDE, PPE, S&D, Greens/EFA, ECR, EFD",639,35,10,2007/0286/COD
817,7,39,1,2010-07-07,"Obligations of operators who place timber and timber products on the market",Leg,"Recommendation for second reading: draft legislative resolution",q,HASSI,"A7-0149/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0149&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment & public health",0,"Text as a whole block 1 -
compromise  ",0,94,"Greens/EFA, PPE, S&D, ALDE, ECR, GUE/NGL",644,25,16,2008/0198/COD
818,7,39,1,2010-07-07,"Powers of the European Banking Authority, the European Insurance and Occupational Pensions Authority and the European Securities and Markets Authority",Leg,"Draft legislative resolution",s,"SÁNCHEZ PRESEDO ","A7-0163/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0163&language=EN,"Committee on Economic and Monetary Affairs
","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,678,4,7," 2009/0161/COD"
819,7,39,1,2010-07-07,"European Securities and Markets Authority",Leg,"Draft legislative resolution",s,GIEGOLD,"A7-0169/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0169&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: amended proposal",2,0,0,611,33,41,2009/0144/COD
820,7,39,2,2010-07-07,"European Securities and Markets Authority",Leg,"Draft legislative resolution",s,GIEGOLD,"A7-0169/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0169&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,665,5,10,2009/0144/COD
821,7,39,1,2010-07-07,"Macro-prudential oversight of the financial system and establishment of a European Systemic Risk Board",Leg,"Draft legislative resolution",s,GOULARD,"A7-0168/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0168&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: amended proposal",2,0,0,612,40,37,2009/0140/COD
822,7,39,2,2010-07-07,"Macro-prudential oversight of the financial system and establishment of a European Systemic Risk Board",Leg,"Draft legislative resolution",s,GOULARD,"A7-0168/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0168&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,671,5,9,2009/0140/COD
823,7,39,1,2010-07-07,"European Banking Authority",Leg,"Draft legislative resolution",s,"GARCÍA-MARGALLO Y MARFIL ",A7-0166/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0166&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: amended proposal",2,0,0,611,38,40,2009/0142/COD
824,7,39,2,2010-07-07,"European Banking Authority",Leg,"Draft legislative resolution",s,"GARCÍA-MARGALLO Y MARFIL ",A7-0166/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0166&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,669,8,9,2009/0142/COD
825,7,39,1,2010-07-07,"European Insurance and Occupational Pensions Authority",Leg,"Draft legislative resolution",s,SKINNER,"A7-0170/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0170&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: amended proposal",2,0,0,610,38,34,2009/0143/COD
826,7,39,2,2010-07-07,"European Insurance and Occupational Pensions Authority",Leg,"Draft legislative resolution",s,SKINNER,"A7-0170/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0170&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,677,5,7,2009/0143/COD
827,7,39,1,2010-07-07,"Capital requirements for the trading book and for re-securitisations, and the supervisory review of remuneration policies",Leg,"Draft legislative resolution",s,McCARTHY,"A7-0205/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0205&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: legislative resolution  ",1,0,0,625,28,37,2009/0099/COD
828,7,39,1,2010-07-07,"Specific tasks for the European Central Bank concerning the functioning of the European Systemic Risk Board",Leg,"Draft legislative resolution",s,"TREMOSA I BALCELLS ","A7-0167/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0167&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Vote: amended proposal",2,0,0,620,27,35,2009/0141/CNS
829,7,39,2,2010-07-07,"Specific tasks for the European Central Bank concerning the functioning of the European Systemic Risk Board",Leg,"Draft legislative resolution",s,"TREMOSA I BALCELLS ","A7-0167/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0167&language=EN,"Committee on Economic and Monetary Affairs","Economic & monetary affairs",0,"Postpone final vote: legislative resolution  ",0,0,0,664,12,5,2009/0141/CNS
830,7,39,1,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"Paragraph 10",0,0," original text  ",502,177,12,2010/2749/RSP
831,7,39,2,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"Paragraph 11",0,0," original text  ",488,178,18,2010/2749/RSP
832,7,39,3,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"After paragraph 13",0,2,S&D,299,367,20,2010/2749/RSP
833,7,39,4,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",1,"Paragraph 14",0,0," original text  ",495,181,9,2010/2749/RSP
834,7,39,5,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",2,"Paragraph 14",0,0," original text  ",394,264,15,2010/2749/RSP
835,7,39,6,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"After paragraph 15",0,4,Greens/EFA,266,392,24,2010/2749/RSP
836,7,39,7,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"After paragraph 15",0,5,Greens/EFA,261,389,26,2010/2749/RSP
837,7,39,8,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"Paragraph 16",0,3,S&D,300,367,12,2010/2749/RSP
838,7,39,9,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",1,"Paragraph 20",0,0," original text  ",627,36,20,2010/2749/RSP
839,7,39,10,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",2,"Paragraph 20",0,0," original text  ",397,258,13,2010/2749/RSP
840,7,39,11,2010-07-07,"Motions for resolutions - European Financial Stability Facility and European Financial Stabilisation Mechanism and future actions",Non,"Motion for a resolution",s,0,"B7-0410/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0410&language=EN,0,"Economic & monetary affairs",0,"After recital A",0,1,S&D,242,404,37,2010/2749/RSP
841,7,39,1,2010-07-07,"Iceland's application for membership of the European Union",Non,"Motion for a resolution",s,0,B7-0407/2010,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+MOTION+B7-2010-0407+0+DOC+XML+V0//RO,0,"Foreign & security policy",0,"Paragraph 26",0,0," original text  ",494,151,20,2010/2746/RSP
842,7,39,2,2010-07-07,"Iceland's application for membership of the European Union",Non,"Motion for a resolution",s,0,B7-0407/2010,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+MOTION+B7-2010-0407+0+DOC+XML+V0//RO,0,"Foreign & security policy",0,"After paragraph 26",0,2,Greens/EFA,323,272,67,2010/2746/RSP
843,7,40,1,2010-07-08,"Agreement between the EU and the USA on the processing and transfer of financial messaging data from the EU to the USA for purposes of the Terrorist Finance Tracking Program",Leg,"Draft legislative resolution",s,ALVARO,"A7-0224/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0224&language=EN,"Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",0,"  Vote: legislative resolution  ",1,0,0,484,109,12,2010/0178/NLE
844,7,40,1,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"Article 1, paragraph 2",0,79,GUE/NGL,52,576,16,2010/0816/NLE
845,7,40,2,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"Article 2, after paragraph 2",0,80,GUE/NGL,113,523,9,2010/0816/NLE
846,7,40,3,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"Article 7, after paragraph 1",0,76,GUE/NGL,117,529,0,2010/0816/NLE
847,7,40,4,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"Annex, paragraph 1",0,81,GUE/NGL,54,555,36,2010/0816/NLE
848,7,40,5,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"Recital 2",0,77,GUE/NGL,38,585,14,2010/0816/NLE
849,7,40,6,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"After recital 5",0,78,GUE/NGL,102,533,8,2010/0816/NLE
850,7,40,7,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"After recital 5",0,82,GUE/NGL,127,508,10,2010/0816/NLE
851,7,40,8,2010-07-08,"European External Action Service",Leg,"Draft legislative resolution",s,BROK,A7-0228/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0228&language=EN,"Committee on Foreign Affairs","Foreign & security policy",0,"  Vote: legislative resolution  ",1,0,0,549,78,17,2010/0816/NLE
852,7,40,1,2010-07-08,Kosovo,Non,"Motion for a resolution",s,0,"B7-0409/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0409&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"Before paragraph 1",0,12,GUE/NGL,124,473,32,2010/2610/RSP
853,7,40,2,2010-07-08,Kosovo,Non,"Motion for a resolution",s,0,"B7-0409/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0409&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"After paragraph 1",0,11,S&D,282,312,40,2010/2610/RSP
854,7,40,3,2010-07-08,Kosovo,Non,"Motion for a resolution",s,0,"B7-0409/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0409&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,455,155,28,2010/2610/RSP
855,7,40,1,2010-07-08,Albania,Non,"Motion for a resolution",s,0,"B7-0408/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0408&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"Paragraph 40",0,0,"original text",359,258,19,2010/2611/RSP
856,7,40,2,2010-07-08,Albania,Non,"Motion for a resolution",s,0,"B7-0408/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0408&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"After paragraph 43",0,11,"EFD ao",45,564,8,2010/2611/RSP
857,7,40,3,2010-07-08,Albania,Non,"Motion for a resolution",s,0,"B7-0408/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B7-2010-0408&language=EN,"Committee on Foreign Affairs ","Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,567,47,19,2010/2611/RSP
858,7,40,1,2010-07-08,"Entry into force on 1 August 2010 of the Convention on Cluster Munitions (CCM) and the role of the EU",Non,"Joint motion for a resolution",s,0,RC-B7-0413/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0413&language=EN,0,"Foreign & security policy",0,"Paragraph 2",0,0,"original text",556,31,25,2010/2772/RSP
859,7,40,2,2010-07-08,"Entry into force on 1 August 2010 of the Convention on Cluster Munitions (CCM) and the role of the EU",Non,"Joint motion for a resolution",s,0,RC-B7-0413/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P7-RC-2010-0413&language=EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,558,30,24,2010/2772/RSP
860,7,40,1,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"After paragraph 5",0,1,PPE,356,219,18,2009/2236/INI
861,7,40,2,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"After paragrph 11",0,16,GUE/NGL,80,498,9,2009/2236/INI
862,7,40,3,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 27",0,0,"original text",407,144,37,2009/2236/INI
863,7,40,4,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 30",0,3,ALDE,116,444,24,2009/2236/INI
864,7,40,5,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,1,"Paragraph 62",0,0,"original text",507,42,12,2009/2236/INI
865,7,40,6,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 62",0,0,"original text",450,88,9,2009/2236/INI
866,7,40,7,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 69",0,2,S&D,116,410,20,2009/2236/INI
867,7,40,8,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 81",0,0,"original text",461,50,5,2009/2236/INI
868,7,40,9,2010-07-08,"Future of the CAP after 2013",Non,"Motion for a resolution",s,LYON,"A7-0204/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0204&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Recital W",0,0,"original text",411,85,4,2009/2236/INI
869,7,40,1,2010-07-08,"Arrangements for importing fishery and aquaculture products into the EU with a view to the future reform of the CFP",Non,"Motion for a resolution",s,CADEC,"A7-0207/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0207&language=EN,"Committee on Fisheries",Fisheries,0,"vote: resolution (text as a whole)  ",1,0,0,374,13,11,2009/2238/INI
870,7,40,1,2010-07-08,"Motions for resolutions concerning debates on cases of breaches of human rights, democracy and the rule of law-Venezuela, in particular the case of Maria Lourdes Afiuni",Non,"Joint motion for a resolution",s,0,RC-B7-0414/2010,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+MOTION+P7-RC-2010-0414+0+DOC+XML+V0//EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,46,20,1,2010/2767/RSP
871,7,40,1,2010-07-08,"Motions for resolutions concerning debates on cases of breaches of human rights, democracy and the rule of law -North Korea",Non,"Joint motion for a resolution",s,0,RC-B7-0416/2010,http://www.europarl.europa.eu/sides/getDoc.do?pubRef=-//EP//TEXT+MOTION+P7-RC-2010-0416+0+DOC+XML+V0//EN,0,"Foreign & security policy",0,"vote: resolution (text as a whole)  ",1,0,0,64,0,1,2010/2769/RSP
872,7,41,1,2010-09-07,"Freedom of movement for workers within the Union ",Leg,"Draft legislative resolution",s,"DE OEDENBERG ","A7-0222/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0222&language=EN,"Committee on Legal Affairs
","Juridical Affairs",0,"single vote",1,0,0,565,10,19,2010/0110/COD
873,7,41,1,2010-09-07,"Authentication of euro coins and handling of euro coins unfit for circulation",Leg,"Draft legislative resolution",s,BINEV,"A7-0212/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0212&language=EN,"Committee on Economic and Monetary Affairs
","Economic & monetary affairs",0,"single vote",1,0,0,605,5,16,2009/0128/COD
874,7,41,1,2010-09-07,"Macro-financial assistance for the Republic of Moldova",Leg,"Draft legislative resolution",s,WINKLER,"A7-0242/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0242&language=EN,"Committee on International Trade
","International trade",0,"single vote",1,0,0,590,26,29,2010/0162/COD
875,7,41,1,2010-09-07,"Temporary suspension of autonomous Common Customs Tariff duties on imports of certain industrial products into Madeira and the Azores",Leg,"Draft legislative resolution",s,HÜBNER,"A7-0232/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0232&language=EN,"Committee on Regional Development","Regional development",0,"single vote",1,0,0,629,7,14,2009/0125/CNS
876,7,41,1,2010-09-07,"Draft amending budget No 2/2010 BEREC (Office of the Body of the European Regulators for Electronic Communications)",Bud,"Motion for a resolution",q,SURJÁN,"A7-0240/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0240&language=EN,"Committee on Budgets",Budget,0,"single vote",1,0,0,618,25,17,2010/2046/BUD
877,7,41,1,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 13",0,0,"original text",319,350,11,2009/2237/INI
878,7,41,2,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 21",0,0,"original text",578,83,9,2009/2237/INI
879,7,41,3,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,1,"Paragraph 37",0,0,"original text",643,35,5,2009/2237/INI
880,7,41,4,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,2,"Paragraph 37",0,0,"original text",566,83,10,2009/2237/INI
881,7,41,5,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,3,"Paragraph 37",0,0,"original text",480,173,7,2009/2237/INI
882,7,41,6,2010-09-07,"Fair revenues for farmers: A better functioning food supply chain in Europe",Non,"Motion for a resolution",s,BOVÉ,"A7-0225/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0225&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Paragraph 52",0,0,"original text",326,329,23,2009/2237/INI
883,7,41,1,2010-09-07,"Role of women in an ageing society",Non,"Motion for a resolution",s,"PIETIKÄINEN ","A7-0237/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0237&language=EN,"Committee on Women's Rights and Gender Equality","Gender equality",0,"vote: resolution (text as a whole)  ",1,0,0,562,78,29,2009/2205/INI
884,7,42,1,2010-09-08,"Protection of animals used for scientific purposes",Leg,"Draft legislative resolution-Recommendation for second reading",s,JEGGLE,A7-0230/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0230&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Article 2, paragraph 1, subpara 1",0,1,Greens/EFA,170,472,27,2008/0211/COD
885,7,42,2,2010-09-08,"Protection of animals used for scientific purposes",Leg,"Draft legislative resolution-Recommendation for second reading",s,JEGGLE,A7-0230/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0230&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Article 8, paragraph 1, subpara 2",0,2,Greens/EFA,145,507,30,2008/0211/COD
886,7,42,3,2010-09-08,"Protection of animals used for scientific purposes",Leg,"Draft legislative resolution-Recommendation for second reading",s,JEGGLE,A7-0230/2010,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0230&language=EN,"Committee on Agriculture and Rural Development",Agriculture,0,"Article 13, paragraph 1",0,3,Greens/EFA,136,516,33,2008/0211/COD
887,7,42,1,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the 
committee responsible – block vote  ",0,0,0,601,55,33,2010/0115/NLE
888,7,42,2,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,5,committee,574,108,12,2010/0115/NLE
889,7,42,3,2010-09-08,"Guidelines for the employment policies of the Member States",Leg,"Draft legislative resolution-Recommendation for second reading",s,ÖRY,"A7-0235/2010 ",http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A7-2010-0235&language=EN,"Committee on Employment and Social Affairs","Employment & social affairs",0,"Amendments by the committee responsible – separate votes  ",0,12,committee,600,48,17,2010/0115/NLE
